index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,QUEUES_PER_CORE,ZEROCOPY,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
76,local,38,100.0,256,1,1024,256,1,true,5266584.0,11628.599472,0.87298742940958,0.0014192596450617,0
77,local,38,100.0,256,1,1024,256,1,true,5222564.0,11531.4054912,0.87465919150423,0.0011066805555556,1
78,local,39,0.1,256,1,1024,256,1,true,145201.0,320.4677472,0.00093094173735886,0.0011970802469136,0
79,local,39,0.1,256,1,1024,256,1,true,145233.0,320.5392864,0.00097196837697788,0.0012125505401235,1
80,local,40,100.0,1024,1,1024,256,1,true,5052070.0,42194.550072,0.55320354218345,0.0013998877314815,0
81,local,40,100.0,1024,1,1024,256,1,true,5066762.0,42317.2636704,0.55106678778892,0.0013049668209877,1
82,local,41,0.1,1024,1,1024,256,1,true,145200.0,1212.0038784,0.0009275110227942,0.0012197037037037,0
83,local,41,0.1,1024,1,1024,256,1,true,145192.0,1211.9411616,0.0009358090068865,0.0012100991512346,1
84,local,42,100.0,64,4,1024,256,1,true,6233015.0,4188.5966976,0.88423035683791,0.011551041280864,0
85,local,42,100.0,64,4,1024,256,1,true,6213939.0,4175.7797952,0.88437212587099,0.015779462191358,1
86,local,43,0.1,64,4,1024,256,1,true,145316.0,97.6618752,0.00013279572851876,0.001158375,0
87,local,43,0.1,64,4,1024,256,1,true,145367.0,97.695744,0.00013206187098658,0.0011610902777778001,1
88,local,44,100.0,256,4,1024,256,1,true,6180670.0,13646.8939456,0.84763978425116,0.011898381944444,0
89,local,44,100.0,256,4,1024,256,1,true,6178422.0,13641.9352416,0.84726782457171,0.010450922453704001,1
90,local,45,0.1,256,4,1024,256,1,true,145335.0,320.7653376,0.00013209094461542,0.0011614008487654001,0
91,local,45,0.1,256,4,1024,256,1,true,145350.0,320.7989632,0.00015958881117339,0.0011630397376543,1
92,local,46,100.0,1024,4,1024,256,1,true,6130232.0,51199.3015584,0.44260810335039,0.012192653549383,0
93,local,46,100.0,1024,4,1024,256,1,true,6118981.0,51105.2935392,0.44479810282416,0.01209615933642,1
94,local,47,0.1,1024,4,1024,256,1,true,145309.0,1212.9175872,4.2665639021222e-05,0.0011686427469135999,0
95,local,47,0.1,1024,4,1024,256,1,true,145312.0,1212.9364992,7.1564672099567e-05,0.0011705339506173,1
96,local,48,100.0,64,16,1024,256,1,true,4798654.0,3668.4557056,0.91168152076578,0.0059503707561728,0
97,local,48,100.0,64,16,1024,256,1,true,4772204.0,3660.9408192,0.91191004345825,0.010471015432099,1
98,local,49,0.1,64,16,1024,256,1,true,145341.0,97.6784736,0.00013896379786682,0.0015300574845679,0
99,local,49,0.1,64,16,1024,256,1,true,145356.0,97.6887136,8.5988249189817e-05,0.001399049382716,1
100,local,50,100.0,256,16,1024,256,1,true,5711321.0,12610.5757536,0.86148898893327,0.0081424293981481,0
101,local,50,100.0,256,16,1024,256,1,true,5708942.0,12605.31352,0.86100010654332,0.0098681878858025,1
102,local,51,0.1,256,16,1024,256,1,true,145337.0,320.7706368,0.0001155795765384,0.0014989220679012,0
103,local,51,0.1,256,16,1024,256,1,true,145357.0,320.8116096,3.5772661981404e-05,0.0012175150462962999,1
104,local,52,100.0,1024,16,1024,256,1,true,5624507.0,46975.519024,0.48842340407461,0.0076489822530864,0
105,local,52,100.0,1024,16,1024,256,1,true,5632490.0,47042.160688,0.48704806730545,0.0078127380401235,1
106,local,53,0.1,1024,16,1024,256,1,true,145313.0,1212.9509952,0.00019127352389126,0.0012900652006173,0
107,local,53,0.1,1024,16,1024,256,1,true,145337.0,1213.1427008,0.00011420362919867,0.0013048927469136,1
108,local,54,100.0,64,1,64,256,4,true,4679658.0,3144.7314048,0.91172562320303,0.0073830081018519,0
109,local,54,100.0,64,1,64,256,4,true,4685547.0,3148.688448,0.91126817728023,0.0074351091820988,1
110,local,55,0.1,64,1,64,256,4,true,145112.0,97.5246624,0.0014560568109878,0.00097369444444444,0
111,local,55,0.1,64,1,64,256,4,true,145162.0,97.5579264,0.0014610550413278,0.0009802947530864199,1
112,local,56,100.0,256,1,64,256,4,true,4314391.0,9526.1618016,0.90263814626209,0.007304295138888899,0
113,local,56,100.0,256,1,64,256,4,true,4264770.0,9416.5968288,0.90348021468017,0.0075825667438272,1
114,local,57,0.1,256,1,64,256,4,true,145128.0,320.3097504,0.0015081046866829,0.001189056712963,0
115,local,57,0.1,256,1,64,256,4,true,145143.0,320.3415616,0.0014550563034552,0.0011753317901235,1
116,local,58,100.0,1024,1,64,256,4,true,4625158.0,38629.0538016,0.60645960843673,0.0039427804783951,0
117,local,58,100.0,1024,1,64,256,4,true,4673116.0,39029.5742976,0.6024076207049,0.0037577847222221997,1
