index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,QUEUES_PER_CORE,ZEROCOPY,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
253,local,127,0.1,128,1,256,256,16,true,145149.0,176.4626432,0.0014584319380084,0.001266981095679,1
254,local,128,100.0,256,1,256,256,16,true,3541435.0,7932.8047968,0.92017986103921,0.00090329668209877,0
255,local,128,100.0,256,1,256,256,16,true,3536405.0,7921.537024,0.92032407529498,0.00099021836419753,1
256,local,129,0.1,256,1,256,256,16,true,145124.0,324.94264,0.0015005944583274,0.0012953063271604998,0
257,local,129,0.1,256,1,256,256,16,true,145150.0,325.0003488,0.0013670563499665,0.0012965381944444001,1
258,local,130,100.0,1024,1,256,256,16,true,2445256.0,20500.8957408,0.79189541334681,0.0016842172067900998,0
259,local,130,100.0,1024,1,256,256,16,true,2569204.0,21540.06264,0.78136508772659,0.0016065875771605,1
260,local,131,0.1,1024,1,256,256,16,true,145104.0,1215.8453472,0.0015440859238403,0.0013891334876543,0
261,local,131,0.1,1024,1,256,256,16,true,145147.0,1216.1937248,0.0014797499215753,0.0013879108796296,1
262,local,132,100.0,128,4,256,256,16,true,14380109.0,17486.1993056,0.71603821628979,0.00070328858024691,0
263,local,132,100.0,128,4,256,256,16,true,14147312.0,17203.118608,0.72089892141938,0.00072865046296296,1
264,local,133,0.1,128,4,256,256,16,true,145343.0,176.697648,0.00013208376587326,0.0011755922067900998,0
265,local,133,0.1,128,4,256,256,16,true,145351.0,176.7087712,6.3290790914716e-05,0.0011739510030864002,1
266,local,134,100.0,256,4,256,256,16,true,12595653.0,28214.212272,0.68161235958007,0.00094982291666667,0
267,local,134,100.0,256,4,256,256,16,true,12572409.0,28162.144976,0.68452353368267,0.00096282561728395,1
268,local,135,0.1,256,4,256,256,16,true,145316.0,325.373696,0.00013210766774918,0.0011948730709877,0
269,local,135,0.1,256,4,256,256,16,true,145339.0,325.419632,0.00011076315123226,0.0011897110339506001,1
270,local,136,100.0,1024,4,256,256,16,true,5374495.0,45059.3936544,0.54099074978316,0.0023870733024691,0
271,local,136,100.0,1024,4,256,256,16,true,5463071.0,45802.0317952,0.53299313827729,0.0023449791666667,1
272,local,137,0.1,1024,4,256,256,16,true,145284.0,1217.3569824,0.00021608081697821,0.0012951392746914,0
273,local,137,0.1,1024,4,256,256,16,true,145348.0,1217.8886944,0.00013139067745305,0.0012966076388889,1
274,local,138,100.0,128,16,256,256,16,true,21261857.0,25876.7284448,0.56115322925553,0.0026724347993827002,0
275,local,138,100.0,128,16,256,256,16,true,21306001.0,25917.9809248,0.56118385519024,0.0025052573302469,1
276,local,139,0.1,128,16,256,256,16,true,145334.0,176.6878144,0.00013690676030442,0.0011693584104937999,0
277,local,139,0.1,128,16,256,256,16,true,145353.0,176.7100512,0.00015064467667114,0.0018214158950617,1
278,local,140,100.0,256,16,256,256,16,true,4034283.0,9036.7806624,0.90549537930225,0.0040894830246914,0
279,local,140,100.0,256,16,256,256,16,true,6791541.0,15213.0320192,0.83625598892537,0.0037093881172840003,1
280,local,141,0.1,256,16,256,256,16,true,145319.0,325.380784,0.00015411893165307,0.0020459104938272002,0
281,local,141,0.1,256,16,256,256,16,true,145338.0,325.4208448,7.3616018845701e-05,0.0012012854938272001,1
282,local,142,100.0,1024,16,256,256,16,true,2994957.0,25109.5522816,0.74110788931611,0.010909201388889,0
283,local,142,100.0,1024,16,256,256,16,true,2638460.0,22120.7111712,0.77278688090058,0.010371858410494,1
284,local,143,0.1,1024,16,256,256,16,true,83681.0,701.168496,0.42407172004077,0.14383089853395,0
285,local,143,0.1,1024,16,256,256,16,true,85446.0,715.9614656,0.41215656543419,0.083776865740741,1
286,local,144,100.0,128,1,1024,256,16,true,3100308.0,3769.972976,0.94022927308561,0.0010987226080247001,0
287,local,144,100.0,128,1,1024,256,16,true,3151954.0,3832.7746432,0.93910290623508,0.0011993040123457,1
288,local,145,0.1,128,1,1024,256,16,true,145194.0,176.5168288,0.00097910575924731,0.0012046963734568,0
289,local,145,0.1,128,1,1024,256,16,true,145218.0,176.547408,0.00093220432267616,0.0012042368827160001,1
290,local,146,100.0,256,1,1024,256,16,true,2917957.0,6536.213264,0.93185476546178,0.0012386820987654,0
291,local,146,100.0,256,1,1024,256,16,true,2913546.0,6526.335472,0.93214600491946,0.0010988233024691002,1
292,local,147,0.1,256,1,1024,256,16,true,145207.0,325.12864,0.0009728322490451,0.0012878360339506,0
293,local,147,0.1,256,1,1024,256,16,true,145201.0,325.113968,0.00097630986520181,0.0012950239197531,1
294,local,148,100.0,1024,1,1024,256,16,true,2238833.0,18770.231936,0.80602010635725,0.0020909506172840002,0
295,local,148,100.0,1024,1,1024,256,16,true,2236550.0,18751.0889088,0.80616627387436,0.0021488317901235,1
296,local,149,0.1,1024,1,1024,256,16,true,145187.0,1216.542896,0.00097227803436073,0.0013760740740741,0
297,local,149,0.1,1024,1,1024,256,16,true,145219.0,1216.8087488,0.00092945242799669,0.0013778221450617,1
298,local,150,100.0,128,4,1024,256,16,true,11182995.0,13598.5132448,0.78077781859441,0.0010934266975309,0
299,local,150,100.0,128,4,1024,256,16,true,11208585.0,13629.6284672,0.78080747632737,0.0010825459104938,1
300,local,151,0.1,128,4,1024,256,16,true,145348.0,176.7051552,0.00013139067745305,0.0011752445987654,0
301,local,151,0.1,128,4,1024,256,16,true,145349.0,176.7054304,0.00013207795075554,0.0011763695987654001,1
302,local,152,100.0,256,4,1024,256,16,true,9907798.0,22193.43408,0.75264640092632,0.0013790636574073998,0
303,local,152,100.0,256,4,1024,256,16,true,9906681.0,22190.936368,0.75241847104312,0.0013680636574073999,1
304,local,153,0.1,256,4,1024,256,16,true,145316.0,325.373056,0.00013210839493805,0.0011911828703704,0
305,local,153,0.1,256,4,1024,256,16,true,145349.0,325.445936,0.00013207795075554,0.0011869571759259,1
306,local,154,100.0,1024,4,1024,256,16,true,3867700.0,32426.5525568,0.66456091826247,0.0029228043981481,0
307,local,154,100.0,1024,4,1024,256,16,true,3269223.0,27408.9616224,0.71718224385174,0.0029987719907407,1
308,local,155,0.1,1024,4,1024,256,16,true,84658.0,709.3597088,0.41752258128437,0.0013074660493827,0
309,local,155,0.1,1024,4,1024,256,16,true,83131.0,696.5721056,0.42789808794464,0.0013009390432099002,1
310,local,156,100.0,128,16,1024,256,16,true,33667425.0,40951.782096,0.23640045174076,0.0013865227623456999,0
311,local,156,100.0,128,16,1024,256,16,true,35932832.0,43709.2122656,0.17120016764194,0.0013762538580247001,1
312,local,157,0.1,128,16,1024,256,16,true,145307.0,176.6542848,0.00015413239973139,0.0022316658950617004,0
313,local,157,0.1,128,16,1024,256,16,true,145337.0,176.69096,0.00025864108871387,0.0019098969907406999,1
314,local,158,100.0,256,16,1024,256,16,true,4287271.0,9603.4686528,0.89906551749558,0.0032104155092593,0
315,local,158,100.0,256,16,1024,256,16,true,5162327.0,11563.592496,0.87755182919696,0.0028040316358025003,1
316,local,159,0.1,256,16,1024,256,16,true,86633.0,193.9773088,0.40401672235511,0.17785019984568,0
317,local,159,0.1,256,16,1024,256,16,true,81201.0,181.815984,0.44150499059106,0.14173644907407,1
318,local,160,100.0,1024,16,1024,256,16,true,,,1.0,,0
319,local,161,0.1,1024,16,1024,256,16,true,,,1.0,,0
320,local,162,100.0,128,1,64,256,1,false,1452175.0,1765.8445664,0.97218312458814,0.007120528549382699,0
321,local,162,100.0,128,1,64,256,1,false,1704869.0,2073.1205536,0.96710314993623,,1
322,local,163,0.1,128,1,64,256,1,false,145148.0,176.4610304,0.0015079054972511,0.0009035825617284,0
323,local,163,0.1,128,1,64,256,1,false,145156.0,176.4713984,0.0014528644543503,0.00092225347222222,1
324,local,164,100.0,256,1,64,256,1,false,956233.0,2141.9593888,0.97848940018653,0.009547763888888899,0
325,local,164,100.0,256,1,64,256,1,false,955847.0,2141.095264,0.97850120729421,0.009694255401234602,1
326,local,165,0.1,256,1,64,256,1,false,145160.0,325.023616,0.0015132755537213,0.001161486882716,0
327,local,165,0.1,256,1,64,256,1,false,145169.0,325.043296,0.0014548000836424,0.0011729031635802,1
328,local,166,100.0,1024,1,64,256,1,false,411635.0,3451.1239712,0.96497553416808,0.023207429783951,0
329,local,166,100.0,1024,1,64,256,1,false,411339.0,3448.6423072,0.96500020476275,0.023081195216049,1
330,local,167,0.1,1024,1,64,256,1,false,145129.0,1216.0470048,0.0015115291074272,0.0013267692901235,0
331,local,167,0.1,1024,1,64,256,1,false,145116.0,1215.9426816,0.0015082375088761,0.0013322515432099,1
332,local,168,100.0,128,4,64,256,1,false,7140747.0,8683.1429536,0.85995247437794,0.006283548996913599,0
333,local,168,100.0,128,4,64,256,1,false,7089564.0,8620.9003296,0.86084885089353,0.0061099012345679,1
334,local,169,0.1,128,4,64,256,1,false,145368.0,176.7282176,4.4024257365827e-05,0.0007581180555555599,0
335,local,169,0.1,128,4,64,256,1,false,145377.0,176.7394368,2.8201643124004e-05,0.00078542862654321,1
336,local,170,100.0,256,4,64,256,1,false,5271644.0,11808.466464,0.88001001155473,0.0098757808641975,0
337,local,170,100.0,256,4,64,256,1,false,5283162.0,11834.267312,0.87995968014591,0.009856491898148101,1
338,local,171,0.1,256,4,64,256,1,false,145340.0,325.426336,1.444863990141e-05,0.0006641277006172799,0
339,local,171,0.1,256,4,64,256,1,false,145350.0,325.447728,3.9214067530713e-05,0.00063512461419753,1
340,local,172,100.0,1024,4,64,256,1,false,2023815.0,16967.5358784,0.82778393041169,0.025505460648148,0
341,local,172,100.0,1024,4,64,256,1,false,2016036.0,16902.3109088,0.82846406616268,0.025720731867284,1
342,local,173,0.1,1024,4,64,256,1,false,145331.0,1217.7397344,3.440287277745e-05,0.0011916670524691,0
343,local,173,0.1,1024,4,64,256,1,false,145324.0,1217.6806912,3.8533099932847e-05,0.0011876828703704,1
344,local,174,100.0,128,16,64,256,1,false,10280178.0,12500.686992,0.79640309963702,0.0031468638117284,0
345,local,174,100.0,128,16,64,256,1,false,10851738.0,13195.704096,0.7849634695814,0.0030082615740741,1
346,local,175,0.1,128,16,64,256,1,false,145321.0,176.6717632,0.00013967095449618,0.0015181678240741001,0
347,local,175,0.1,128,16,64,256,1,false,145362.0,176.7210176,3.7147102526003e-05,0.0011768665123456999,1
348,local,176,100.0,256,16,64,256,1,false,10118191.0,22664.7139808,0.75090160379724,0.0033801670524690997,0
349,local,176,100.0,256,16,64,256,1,false,10910119.0,24438.624992,0.72870726889797,0.003156430941358,1
350,local,177,0.1,256,16,64,256,1,false,145314.0,325.370368,0.00014036516962168,0.0016999618055556,0
351,local,177,0.1,256,16,64,256,1,false,145339.0,325.4247008,0.0001031960504807,0.0012472168209877,1
352,local,178,100.0,1024,16,64,256,1,false,10053.0,84.288544,0.99914442597587,0.012324239197531001,0
353,local,178,100.0,1024,16,64,256,1,false,10915.0,91.5173888,0.9990711996329,,1
354,local,179,0.1,1024,16,64,256,1,false,145352.0,1217.922144,0.00014789480345812,0.001418618441358,0
355,local,179,0.1,1024,16,64,256,1,false,145329.0,1217.7343424,0.00012590472521123,0.0012807145061728,1
356,local,180,100.0,128,1,256,256,1,false,3933583.0,4783.2341312,0.92382942530781,0.0007642611882715999,0
357,local,180,100.0,128,1,256,256,1,false,3928372.0,4776.8968576,0.92386745289541,0.0007457993827160499,1
358,local,181,0.1,128,1,256,256,1,false,145163.0,176.4788896,0.0014576086276122,0.0012597079475309,0
359,local,181,0.1,128,1,256,256,1,false,145149.0,176.4631712,0.0014563681192282,0.0012296446759259,1
360,local,182,100.0,256,1,256,256,1,false,3567522.0,7991.227024,0.91960008157538,0.00092888888888889,0
361,local,182,100.0,256,1,256,256,1,false,3574900.0,8007.763472,0.91953518911941,0.00091944521604938,1
362,local,183,0.1,256,1,256,256,1,false,145130.0,324.956976,0.0015005283841353,0.0012935038580247,0
363,local,183,0.1,256,1,256,256,1,false,145143.0,324.984976,0.001502460071986,0.0012952681327160001,1
364,local,184,100.0,1024,1,256,256,1,false,2049969.0,17186.8272544,0.82553218271072,0.0052635628858025,0
365,local,184,100.0,1024,1,256,256,1,false,2050324.0,17189.7872096,0.82553538860669,0.0053344872685185,1
366,local,185,0.1,1024,1,256,256,1,false,145125.0,1216.0092768,0.0014985231497058,0.0013927530864198,0
367,local,185,0.1,1024,1,256,256,1,false,145136.0,1216.1156768,0.0015416811134776,0.0013953078703704,1
368,local,186,100.0,128,4,256,256,1,false,12998690.0,15806.3965312,0.74421606351453,0.00074380362654321,0
369,local,186,100.0,128,4,256,256,1,false,13027049.0,15840.8759744,0.74339560349587,0.00073986882716049,1
370,local,187,0.1,128,4,256,256,1,false,145341.0,176.695872,9.49398439134e-05,0.0011755219907406999,0
371,local,187,0.1,128,4,256,256,1,false,145348.0,176.7042304,0.0001320793136278,0.0011753854166667,1
372,local,188,100.0,256,4,256,256,1,false,11480381.0,25716.011392,0.71341079103271,0.00098046759259259,0
373,local,188,100.0,256,4,256,256,1,false,11937212.0,26739.312784,0.70345198800667,0.0009497820216049401,1
374,local,189,0.1,256,4,256,256,1,false,145317.0,325.374256,0.00013279499755048,0.0011894135802469,0
375,local,189,0.1,256,4,256,256,1,false,145380.0,325.5167008,0.00013136248342493,0.0011952885802469,1
376,local,190,100.0,1024,4,256,256,1,false,6135254.0,51437.578224,0.47703924643519,0.0034249571759259003,0
377,local,190,100.0,1024,4,256,256,1,false,6189594.0,51893.138432,0.46954942728368,0.0021354452160494003,1
378,local,191,0.1,1024,4,256,256,1,false,145341.0,1217.834112,0.00013208512886553,0.001304875,0
379,local,191,0.1,1024,4,256,256,1,false,145317.0,1217.6206816,0.00013279499755048,0.0012905212191358,1
380,local,192,100.0,128,16,256,256,1,false,37085399.0,45096.1175584,0.1394090411838,0.00096461844135802,0
381,local,192,100.0,128,16,256,256,1,false,37526566.0,45632.2970592,0.12467845959469,0.00093587692901235,1
382,local,193,0.1,128,16,256,256,1,false,145341.0,176.6965696,0.00017541783841202,0.0012545547839506001,0
383,local,193,0.1,128,16,256,256,1,false,145352.0,176.7094528,0.00015133338469497,0.0021768888888889,1
384,local,194,100.0,256,16,256,256,1,false,29173921.0,65349.438144,0.031685985286626,0.00073660416666667,0
385,local,194,100.0,256,16,256,256,1,false,29474807.0,66023.418096,0.024423675233354,0.0010679899691358001,1
386,local,195,0.1,256,16,256,256,1,false,145323.0,325.389856,0.00012453420080694,0.0018807040895062,0
387,local,195,0.1,256,16,256,256,1,false,145350.0,325.447504,8.3240289951436e-05,0.0011938695987654,1
388,local,196,100.0,1024,16,256,256,1,false,11447636.0,95976.2190432,0.00032610942677613,0.0010003977623457001,0
389,local,196,100.0,1024,16,256,256,1,false,11460565.0,96084.6295424,0.0002632422924298,0.00096404089506173,1
390,local,197,0.1,1024,16,256,256,1,false,145300.0,1217.4850592,0.00015482741560013,0.0019895883487654,0
391,local,197,0.1,1024,16,256,256,1,false,145300.0,1217.4794752,0.00024770187702983,0.001300193287037,1
392,local,198,100.0,128,1,1024,256,1,false,3096099.0,3764.8548256,0.94031174450566,0.00096950848765432,0
393,local,198,100.0,128,1,1024,256,1,false,3089544.0,3756.8804448,0.94031045177336,0.0010778194444444,1
394,local,199,0.1,128,1,1024,256,1,false,145188.0,176.5098176,0.00093171185193897,0.0012120898919753,0
395,local,199,0.1,128,1,1024,256,1,false,145233.0,176.563888,0.00097747071027243,0.0012694475308642,1
396,local,200,100.0,256,1,1024,256,1,false,2870835.0,6430.66152,0.93316240585702,0.0013026932870369998,0
397,local,200,100.0,256,1,1024,256,1,false,2878391.0,6447.58664,0.93298340477628,0.0012026577932099,1
398,local,201,0.1,256,1,1024,256,1,false,145213.0,325.141968,0.00093361174273043,0.0012785601851852,0
399,local,201,0.1,256,1,1024,256,1,false,145238.0,325.199232,0.00097399917457697,0.0012924282407407,1
400,local,202,100.0,1024,1,1024,256,1,false,2181437.0,18289.0419136,0.81082700367414,0.0021892928240741,0
401,local,202,100.0,1024,1,1024,256,1,false,2179996.0,18276.9163808,0.81095542850622,0.0021738614969136,1
402,local,203,0.1,1024,1,1024,256,1,false,145201.0,1216.643392,0.00088969746845635,0.0013867110339506,0
403,local,203,0.1,1024,1,1024,256,1,false,145181.0,1216.4831712,0.0010211278508493,0.0013972557870369998,1
404,local,204,100.0,128,4,1024,256,1,false,11282937.0,13720.0379744,0.77937589685865,0.0010334297839506,0
405,local,204,100.0,128,4,1024,256,1,false,11273214.0,13708.2180736,0.77953188767029,0.0010415802469135999,1
406,local,205,0.1,128,4,1024,256,1,false,145322.0,176.6731008,0.00013210257765151,0.0011760081018518998,0
407,local,205,0.1,128,4,1024,256,1,false,145350.0,176.7064832,3.8526101433733e-05,0.0011754579475308999,1
408,local,206,100.0,256,4,1024,256,1,false,9382314.0,21016.351136,0.76655872928286,0.0013866230709877,0
409,local,206,100.0,256,4,1024,256,1,false,9368549.0,20985.519376,0.76516592714193,0.0014016111111111,1
410,local,207,0.1,256,4,1024,256,1,false,145333.0,325.4132128,9.7008558769263e-05,0.0011928352623456998,0
411,local,207,0.1,256,4,1024,256,1,false,145336.0,325.417264,0.00013277745672691,0.0011917932098764999,1
412,local,208,100.0,1024,4,1024,256,1,false,5784553.0,48497.320704,0.50030252387086,0.0026110570987654,0
413,local,208,100.0,1024,4,1024,256,1,false,5798903.0,48617.6567232,0.49654887158702,0.002600131558642,1
414,local,209,0.1,1024,4,1024,256,1,false,145336.0,1217.7810944,0.00013209021761862,0.0012907959104938,0
415,local,209,0.1,1024,4,1024,256,1,false,145328.0,1217.7267968,0.00013209676087733,0.0012862145061728,1
416,local,210,100.0,128,16,1024,256,1,false,37119501.0,45179.8977472,0.13542194222322,0.0011911111111111,0
417,local,210,100.0,128,16,1024,256,1,false,37794712.0,46019.7774336,0.11521189036164,0.0011832978395062,1
418,local,211,0.1,128,16,1024,256,1,false,145321.0,176.6710592,0.00015136597471777,0.0014175551697531,0
419,local,211,0.1,128,16,1024,256,1,false,145333.0,176.6859904,0.00014722636535258,0.0012538722993827001,1
420,local,212,100.0,256,16,1024,256,1,false,28801393.0,64514.982592,0.059690001585129,0.0018256763117283999,0
421,local,212,100.0,256,16,1024,256,1,false,28778602.0,64464.0521344,0.054499393007097,0.0018312959104937999,1
422,local,213,0.1,256,16,1024,256,1,false,145319.0,325.381712,0.00019401711753864,0.001250056712963,0
423,local,213,0.1,256,16,1024,256,1,false,145337.0,325.416928,4.0593602310679e-05,0.0021197847222222,1
424,local,214,100.0,1024,16,1024,256,1,false,11458179.0,96064.6277376,0.00058952780766797,0.0020688865740740997,0
425,local,214,100.0,1024,16,1024,256,1,false,11565636.0,96965.5428032,0.00050118241595865,0.0021345088734567997,1
426,local,215,0.1,1024,16,1024,256,1,false,145300.0,1217.4801152,0.00015895527163801,0.0013405015432099,0
427,local,215,0.1,1024,16,1024,256,1,false,145354.0,1217.938912,0.00013413714732247,0.002033361882716,1
428,local,216,100.0,128,1,64,256,4,false,2678251.0,3256.7516672,0.94803331156538,0.00091107677469136,0
429,local,216,100.0,128,1,64,256,4,false,2681195.0,3260.3313632,0.94792850481842,0.00094146180555556,1
430,local,217,0.1,128,1,64,256,4,false,145124.0,176.4324864,0.0014971543059699,0.0010042202932099,0
431,local,217,0.1,128,1,64,256,4,false,145130.0,176.4397824,0.0014558724776803,0.0010085887345679,1
432,local,218,100.0,256,1,64,256,4,false,2266830.0,5077.687664,0.94900762246323,0.0011480655864197999,0
433,local,218,100.0,256,1,64,256,4,false,2267824.0,5079.918768,0.94899033996064,0.0011861485339506,1
434,local,219,0.1,256,1,64,256,4,false,145129.0,324.9534528,0.0015115363869533,0.0011885219907406999,0
435,local,219,0.1,256,1,64,256,4,false,145144.0,324.986624,0.0014529923938049,0.0012490100308642,1
436,local,220,100.0,1024,1,64,256,4,false,1302197.0,10917.5430496,0.88918609243962,0.025729177083333003,0
437,local,220,100.0,1024,1,64,256,4,false,1386992.0,11628.4319616,0.88200175846431,0.024583244984567997,1
438,local,221,0.1,1024,1,64,256,4,false,145109.0,1215.877648,0.0015186096774038,0.0013618132716049,0
439,local,221,0.1,1024,1,64,256,4,false,145117.0,1215.9507872,0.0015466924999175,0.0013645385802469,1
440,local,222,100.0,128,4,64,256,4,false,9128780.0,11100.5844416,0.82020484881421,0.0009505466820987701,0
441,local,222,100.0,128,4,64,256,4,false,9211101.0,11200.6908992,0.81853643521515,0.00093481365740741,1
442,local,223,0.1,128,4,64,256,4,false,145339.0,176.6940576,1.4448719430682e-05,0.0008639502314814801,0
443,local,223,0.1,128,4,64,256,4,false,145359.0,176.7169824,2.3389817449315e-05,0.0007562145061728399,1
444,local,224,100.0,256,4,64,256,4,false,8305909.0,18605.207072,0.80323191775681,0.0011785466820988,0
445,local,224,100.0,256,4,64,256,4,false,8369680.0,18748.0515488,0.80133071260247,0.0011694085648148,1
446,local,225,0.1,256,4,64,256,4,false,145311.0,325.36264,3.4407583981988e-05,0.0006975844907407399,0
447,local,225,0.1,256,4,64,256,4,false,145374.0,325.50272,,0.00061565046296296,1
448,local,226,100.0,1024,4,64,256,4,false,62480.0,523.8348352,0.99468349562535,0.028527702160494,0
449,local,226,100.0,1024,4,64,256,4,false,85545.0,717.2025344,0.99272190095744,,1
450,local,227,0.1,1024,4,64,256,4,false,145319.0,1217.638288,2.9589076538716e-05,0.0011922168209877,0
451,local,227,0.1,1024,4,64,256,4,false,145316.0,1217.6277856,3.7846883893966e-05,0.0011964197530864,1
452,local,228,100.0,128,16,64,256,4,false,10121708.0,12307.9868384,0.79955661286603,0.0033782156635802,0
453,local,228,100.0,128,16,64,256,4,false,10797194.0,13129.377328,0.78605226604103,0.0030367391975309,1
454,local,229,0.1,128,16,64,256,4,false,145268.0,176.606992,0.00015417398534245,0.0015414537037037,0
455,local,229,0.1,128,16,64,256,4,false,145340.0,176.6942912,0.00014790701258105,0.0014404656635802,1
456,local,230,100.0,256,16,64,256,4,false,10224589.0,22903.046416,0.74851808244236,0.0033975316358025,0
457,local,230,100.0,256,16,64,256,4,false,10583909.0,23707.917264,0.73266216866902,0.0032804980709877,1
458,local,231,0.1,256,16,64,256,4,false,145370.0,325.49208,0.00012243109639798,0.0019358734567901,0
459,local,231,0.1,256,16,64,256,4,false,145331.0,325.4064,7.5683351864253e-05,0.0015833838734568,1
460,local,232,100.0,1024,16,64,256,4,false,10850481.0,90969.6954176,0.066827976425423,0.0035731342592593,0
461,local,232,100.0,1024,16,64,256,4,false,10885244.0,91261.1916672,0.069645300604524,0.0039824737654321,1
462,local,233,0.1,1024,16,64,256,4,false,145291.0,1217.4054112,0.00013213103269349,0.0013070081018518999,0
463,local,233,0.1,1024,16,64,256,4,false,145321.0,1217.6636384,0.0001403583127555,0.0016238425925926001,1
464,local,234,100.0,128,1,256,256,4,false,3740611.0,4548.581248,0.92766567802076,0.00082613464506173,0
465,local,234,100.0,128,1,256,256,4,false,3746190.0,4555.365024,0.92741884972271,0.0007720725308642,1
466,local,235,0.1,128,1,256,256,4,false,145117.0,176.4236512,0.0014587540726418,0.0012683985339506,0
467,local,235,0.1,128,1,256,256,4,false,145142.0,176.4547072,0.0014997165673276,0.0012694035493827,1
468,local,236,100.0,256,1,256,256,4,false,3421751.0,7664.711456,0.92295721836945,0.0009344390432098799,0
469,local,236,100.0,256,1,256,256,4,false,3424698.0,7671.3156608,0.92291971186363,0.00091864737654321,1
470,local,237,0.1,256,1,256,256,4,false,145118.0,324.92872,0.001500653310554,0.0012821732253086,0
471,local,237,0.1,256,1,256,256,4,false,145150.0,325.0004,0.0015010098453038,0.0012883209876543,1
472,local,238,100.0,1024,1,256,256,4,false,2175433.0,18238.6955968,0.81485468665007,0.0016495111882716001,0
473,local,238,100.0,1024,1,256,256,4,false,2357817.0,19767.7892416,0.79937625513368,0.0016056948302469,1
474,local,239,0.1,1024,1,256,256,4,false,145105.0,1215.847664,0.0016313202479111,0.0013902870370369998,0
475,local,239,0.1,1024,1,256,256,4,false,145175.0,1216.4363008,0.0014554238612478,0.0013985050154321,1
476,local,240,100.0,128,4,256,256,4,false,13125211.0,15960.2398784,0.74157725171865,0.0007403298611111099,0
477,local,240,100.0,128,4,256,256,4,false,13749007.0,16718.7768672,0.72900717739174,0.0007087237654320999,1
478,local,241,0.1,128,4,256,256,4,false,145323.0,176.6736608,0.0001327898809983,0.0011764799382716,0
479,local,241,0.1,128,4,256,256,4,false,145356.0,176.7132928,0.00013207204530075,0.0011751030092593,1
480,local,242,100.0,256,4,256,256,4,false,12103513.0,27111.8205728,0.69467342805213,0.00094128395061728,0
481,local,242,100.0,256,4,256,256,4,false,12068203.0,27032.728432,0.69518871413431,0.00092724884259259,1
482,local,243,0.1,256,4,256,256,4,false,145323.0,325.388592,0.00013210121429919,0.0011951168981481001,0
483,local,243,0.1,256,4,256,256,4,false,145346.0,325.44112,0.0001011271202298,0.0011911072530864,1
484,local,244,100.0,1024,4,256,256,4,false,6123556.0,51339.5277568,0.47391082787335,0.0021022635030864,0
485,local,244,100.0,1024,4,256,256,4,false,6037493.0,50617.9730496,0.48522926975504,0.0020840902777778,1
486,local,245,0.1,1024,4,256,256,4,false,145303.0,1217.5120864,0.00013280815620986,0.0012845802469135998,0
487,local,245,0.1,1024,4,256,256,4,false,145311.0,1217.567024,0.00013211284914438,0.0012952619598765,1
488,local,246,100.0,128,16,256,256,4,false,36933020.0,44910.5929056,0.14219876100478,0.001008337962963,0
489,local,246,100.0,128,16,256,256,4,false,36675182.0,44597.3414624,0.14926363712005,0.0010141658950617,1
490,local,247,0.1,128,16,256,256,4,false,145316.0,176.6653024,0.00013898760602105,0.0012448344907407,0
491,local,247,0.1,128,16,256,256,4,false,145329.0,176.6812,0.00013416003434497,0.0011823159722221999,1
492,local,248,100.0,256,16,256,256,4,false,28409109.0,63636.274368,0.076520058421413,0.0015412797067901,0
493,local,248,100.0,256,16,256,256,4,false,29578091.0,66254.7929024,0.0070053276929477,0.00060850115740741,1
494,local,249,0.1,256,16,256,256,4,false,145330.0,325.402256,0.00017818334171504,0.0012510135030864,0
495,local,249,0.1,256,16,256,256,4,false,145333.0,325.410992,0.00015204050744377,0.0012136589506173,1
496,local,250,100.0,1024,16,256,256,4,false,11660118.0,97757.6768384,0.00034035235294771,0.0014894814814815,0
497,local,250,100.0,1024,16,256,256,4,false,11541238.0,96760.9902496,0.00026014701788768,0.0009858298611111099,1
498,local,251,0.1,1024,16,256,256,4,false,145321.0,1217.6525408,0.00014998992040216,0.0012503194444444,0
499,local,251,0.1,1024,16,256,256,4,false,145298.0,1217.4605472,8.7398691497098e-05,0.0012999347993827,1
500,local,252,100.0,128,1,1024,256,4,false,3067548.0,3730.1370944,0.94082791085623,0.0011611520061727998,0
501,local,252,100.0,128,1,1024,256,4,false,3091854.0,3759.69304,0.94029242121885,0.0010742175925926001,1
502,local,253,0.1,128,1,1024,256,4,false,145205.0,176.5307392,0.0009412256850031,0.0012596778549383001,0
503,local,253,0.1,128,1,1024,256,4,false,145239.0,176.571792,0.00093275881993626,0.0012654101080247,1
504,local,254,100.0,256,1,1024,256,4,false,2880318.0,6451.9052608,0.93296863157863,0.0012945212191358,0
505,local,254,100.0,256,1,1024,256,4,false,2880608.0,6452.554464,0.93291816288213,0.0012949918981481,1
506,local,255,0.1,256,1,1024,256,4,false,145187.0,325.084096,0.00088772055382758,0.0012838962191358,0
507,local,255,0.1,256,1,1024,256,4,false,145232.0,325.1854048,0.00084070382458323,0.0012649633487654,1
508,local,256,100.0,1024,1,1024,256,4,false,2185507.0,18323.1564512,0.81099356984974,0.0022519197530864,0
509,local,256,100.0,1024,1,1024,256,4,false,2181177.0,18286.8622336,0.81085809209474,0.0022291446759259,1
510,local,257,0.1,1024,1,1024,256,4,false,145219.0,1216.807632,0.00097481107445918,0.001392375,0
